ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Corpus_Reference,Media_IDs,Sense_IDs
XV000992,phl,hukumatí tas the mooṭár inaám ki dítu.,hukumát\t-í\ttas\tthe\tmooṭár\tinaám\tki\tdit\t-u,government\t-OBL\t3SG.ACC\tto\tcar\tgift\tas\tgive.PFV\t-MSG,The government gave him a car as a gift.,,,A:DLX140,,SN000979 ; SN001560
XV000993,phl,dáaš kaalá ayuubá hukumát thíilu šóo hukumát thíilu.,daš\tkaál\t-a\tayuúb\t-a\thukumát\tthe\t-íl\t-u\tšu\t-u\thukumát\tthe\t-íl\t-u,ten\tyear\t-PL\t<person>\t-OBL\tgovernment\tdo\t-PFV\t-MSG\tgood\t-MSG\tgovernment\tdo\t-PFV\t-MSG,Ayub ruled for ten years; he ruled well.,,,A:BHA017,,SN000980
XV000994,phl,"índa míi bakáara gubáa khóon, húluka ba láa máaran.",índa\tmíi\tbakáara\tgubáa\tkha\t-en\thúluk\t-a\tba\tláa\tmar\t-en,here\t1SG.GEN\tflock\twhat\teat\t-3PL\theat\t-OBL\tTOP\tthere.DIST\tdie\t-3PL,What would my flock eat here? They would die there in the heat.,,,A:SHY019,,SN000981 ; SN002691
XV000995,phl,xálaka húluka díi tang de.,xálak\t-a\thúluk\t-a\tdíi\ttang\tde,people\t-PL\theat\t-OBL\tfrom\tnarrow\tPST,People were troubled by the heat.,,,A:DLX314,,SN000981 ; SN002272
XV000996,phl,huṇḍ ta c̣híitree bhun ba ghaawaáz de sígal.,huṇḍ\tta\tc̣héetr\t=ee\tbhun\tba\tghaawáz\tde\tsígal,up.above\tDS\tfield\tCONJ\tdown.below\tTOP\tstream.bed\tPST\tsand,"Up above was the field, and down below was the stream bed, with sand.",,,A:JAN082,,SN000983 ; SN002091 ; SN002629
XV000997,phl,so ṭópii thíi huṇḍ the ukháatu.,so\tṭópii\tthíi\thuṇḍ\tthe\tukhát\t-u,3MSG.NOM\tof.below\tfrom\tup.above\tto\tcome.up.PFV\t-MSG,He went up from down below.,,,A:DLX141,,SN000983 ; SN002318 ; SN002414
XV000998,phl,páand ba áak huṇḍ giraá bi páand náini bhun giraá bi náini.,pand\tba\tak\thuṇḍ\tgiraá\tbi\tpand\tnáin\t-i\tbhun\tgiraá\tbi\tnáin\t-i,path\tTOP\tone\tup.above\ttoward\tSEP\tpath\tis.not\t-F\tdown.below\ttoward\tSEP\tis.not\t-F,"There was only one path, no [other] path going uphill or downhill.",,,A:SHA027,,SN000984 ; SN001632 ; SN001746
XV000999,phl,se míiša ba huṇḍíi thíi se bhalaáii toobakíim ǰíti.,se\tméeš\t-a\tba\thuṇḍíi\tthíi\tse\tbhalaá\t-ii\ttoobák\t-íim\tǰit\t-i,REM\tman\t-OBL\tTOP\tfrom.above\tfrom\tREM\tevil.spirit\t-GEN\trifle\t-INS\thit.PFV\t-F,The man shot from above at the spirit with his gun.,,,A:WOM671,,SN000988 ; SN001005 ; SN002064 ; SN002318
XV001000,phl,húušii khangaríim ǰainií.,húuši\t-ii\tkhangár\t-íim\tǰe\t-ainií,wind\t-GEN\tsword\t-INS\thit\t-VN,It is [like] hitting the wind with a sword. [Proverb],,,A:NH12:1:122,,SN000989 ; SN001005 ; SN001229
XV001001,phl,roošnaám baačaáii dhií baačaáee wazíira the reé ba maníitu ki tusím ma bhióol róota dúi míiša sangí baasaá míi bheezatí thíili.,roošnaám\tbaačaá\t-ii\tdhií\tbaačaá\t=ee\twazíir\t-a\tthe\tro\t-í\tba\tmaníit\t-u\tki\ttusím\tma\tbhiáal\traát\t-a\tdúi\tméeš\t-a\tsangí\tbaasá\t-í\tmíi\tbheezatí\tthe\t-íl\t-i,morning\tking\t-GEN\tdaughter\tking\tCONJ\tminister\t-OBL\tto\tweep\t-CV\tTOP\tsay.PFV\t-MSG\tCOMP\t2PL.ERG\t1SG.NOM\tlast.night\tnight\t-OBL\tanother\tman\t-OBL\twith\taccomodate\t-CV\t1SG.GEN\tdisgrace\tdo\t-PFV\t-F,"In the morning the king's daughter wept and said to the king and the prime minister, ""You disgraced me when you had me spend the night with another man.""",,,A:UXW043-4,,SN000990
XV001002,phl,kaṭamúš teeṇíi méemii beetí ṣuṇí bíiḍu xošaán bhílu hínu.,kaṭamúš\tteeṇíi\tméemi\t-ii\tbaát\t-í\tṣuṇ\t-í\tbíiḍ\t-u\txošán\tbhe\t-íl\t-u\thin\t-u,<person>\tREFL\tmother's.mother\t-GEN\tword\t-PL\thear\t-CV\tmuch\t-MSG\thappy\tbecome\t-PFV\t-MSG\tbe.PRS\t-MSG,"Hearing these words from his grandmother, Katamosh became very happy.",,,A:KAT078,,SN000991 ; SN002525
XV001003,phl,tasíi wataní qaatí yhéeli.,tasíi\twatán\t-í\tqaatí\tyhéi\t-íl\t-i,3SG.GEN\tcountry\t-OBL\tfamine\tcome\t-PFV\t-F,There was a famine in his country.,,,A:ABO019,,SN000992 ; SN001941 ; SN002549
XV001004,phl,tasíi uǰutí maǰí xaaráx paidóo bhíli.,tasíi\tuǰút\t-í\tmaǰí\txaaráx\tpaidáa\tbhe\t-íl\t-i,3SG.GEN\tbody\t-OBL\tin\titching\tborn\tbecome\t-PFV\t-F,He got an itching in his body.,,,A:DRA020,,SN000992 ; SN001474
XV001005,phl,míi preṣí ma bhuuǰóolu.,míi\tpreṣ\t-í\tma\tbhuuǰá\t-íl\t-u,1SG.GEN\tmother.in.law\t-OBL\t1SG.NOM\twake.up\t-PFV\t-MSG,I was awakened by my mother-in-law.,,,A:HUA019,,SN000992
XV001006,phl,moosím šidalíili.,moosím\tšidalé\t-íl\t-i,weather\tcool.down\t-PFV\t-F,The weather cooled down.,,,A:DLX144,,SN000993 ; SN001557 ; SN002147
XV001007,phl,tasíi se hukumatí the ga kamzoorí yhéeli.,tasíi\tse\thukumát\t-í\tthe\tga\tkamzoorí\tyhéi\t-íl\t-i,3SG.GEN\tREM\tgovernment\t-OBL\tto\twhat\tweakness\tcome\t-PFV\t-F,Somehow his government became weak.,,,A:BHA035,,SN000993 ; SN001162 ; SN002549
XV001008,phl,asíi taaríx bíiḍi puréeṇi.,asíi\ttaaríx\tbíiḍ\t-i\tpuráaṇ\t-i,1PL.GEN\thistory\tmuch\t-F\told\t-F,We have a long history.,,,A:DLX147,,SN000994 ; SN001927 ; SN002255
XV001009,phl,líi bíiḍi géeḍi rusóx léedi.,líi\tbíiḍ\t-i\tgaḍ\t-i\trusóx\tláad\t-i,3SG.DIST.OBL\tmuch\t-F\tbig\t-F\tpower\tfind.PFV\t-F,He gained a great deal of power.,,,B:ATI021,,SN000994 ; SN001414 ; SN002008
XV001010,phl,tasíi áa phalúuṛi dhií heensíli de.,tasíi\ta\tphalúuṛ\t-i\tdhií\tháans\t-íl\t-i\tde,3SG.GEN\tone\tsole\t-F\tdaughter\texist\t-PFV\t-F\tPST,He had only one daughter.,,,A:MAA002,,SN000994 ; SN001840
XV001011,phl,zaahidá búuḍi kúṛi háatii ghaší tas phaár langéeli.,zaahíd\t-a\tbúuḍ\t-i\tkúṛi\thaát\t-ii\tghašé\t-í\ttas\tphaár\tlangá\t-íl\t-i,<person>\t-OBL\told\t-F\twoman\thand\t-GEN\tcatch\t-CV\t3SG.ACC\tacross\ttake.across\t-PFV\t-F,Zahid took the old woman by the hand and led her across [the road].,,,A:DLX148,,SN000994 ; SN001828
XV001012,phl,har áakii ṣiṣíi taáǰ.,har\tak\t-ii\tṣiṣ\t-ii\ttaáǰ,every\tone\t-GEN\thead\t-GEN\tcrown,It is the crown of everyone's head. [Saying],,,A:NH12:2:022,,SN000999 ; SN002244
XV001013,phl,šóo kráamii koošíš theeṇḍeéu.,šu\t-u\tkram\t-ii\tkoošíš\tthe\t-eeṇḍeéu,good\t-MSG\twork\t-GEN\tattempt\tdo\t-OBLG,We should try to do good work.,,,A:SMO025,,SN000999
XV001014,phl,ghireé pašíia.,ghireé\tpaš\t-íia,again\tsee\t-1PL,We'll meet again.,,,A:DHN3131,,SN001000 ; SN001754 ; SN002641
XV001015,phl,deeúlii xálakam daawát díti atsharíitam the ki muqaabilá thíia.,deeúli\t-ii\txálak\t-am\tdaawát\tdit\t-i\tatsharíit\t-am\tthe\tki\tmuqaabilá\tthe\t-íia,Dir\t-GEN\tpeople\t-PL.OBL\tinvitation\tgive.PFV\t-F\tAshreti\t-PL.OBL\tto\tCOMP\tcontest\tdo\t-1PL,The people of Dir issued an invitation to the Ashretis to have a competition with them [lit. Let's compete!].,,,A:CHA001,,SN001000
XV001016,phl,máaee so mušqúl bhíia de.,ma\t=ee\tso\tmušqúl\tbhe\t-íia\tde,1SG.NOM\tCONJ\t3MSG.NOM\ton.terms\tbecome\t-1PL\tPST,We were talking freely with each other.,,,A:HUA008,,SN001000
XV001017,phl,yha ta báaya.,yhéi\tta\tbe\t-íia,come\tDS\tgo\t-1PL,"Come, let's go!",,,A:MAB020,,SN001000
XV001018,phl,"dhúta pharé gúuli bi de gíia de, lhoíli ǰuaaríili gúuli de.",dhut\t-a\tpharé\tgúuli\tbi\tde\t-í\tgíia\tde\tlohíl\t-i\tǰuaaríil\t-i\tgúuli\tde,mouth\t-OBL\tthrough\tbread\tSEP\tput\t-CV\tgo.PFV.PL\tPST\tred\t-F\tof.maize\t-F\tbread\tPST,"They had left bread in his mouth, red maize bread.",,,A:GHA077-8,,SN001001 ; SN001124 ; SN001407 ; SN002699
XV001019,phl,se oóra ṣaá kaṭamúš paší ba utrapíim yhóola hína.,se\toóra\tṣaá\tkaṭamúš\tpaš\t-í\tba\tutráp\t-íim\tyhéi\t-íl\t-a\thin\t-a,3PL.NOM\tover.here\tfrom\t<person>\tsee\t-CV\tTOP\trun\t-CPRD\tcome\t-PFV\t-MPL\tbe.PRS\t-MPL,They saw Katamosh from their side and came running.,,,A:KAT061,,SN001004 ; SN001722 ; SN002200 ; SN002452
XV001020,phl,tasíi áaṣṭ zára kuṇaaká heensíla de maní.,tasíi\táaṣṭ\tzir\t-a\tkuṇaák\t-a\tháans\t-íl\t-a\tde\tmaní,3SG.GEN\teight\tthousand\t-PL\tchild\t-PL\texist\t-PFV\t-MPL\tPST\tHSAY,It is said that he had eight thousand children.,,,A:ABO008,,SN001010 ; SN001328 ; SN001485
XV001021,phl,se míiša dúi deesá baačaá wazíir óo dúi xálaka samaṭí ilaán thíili ki ma míiš na de bálki maǰburí ki míiš bhíli de.,se\tméeš\t-a\tdúi\tdeés\t-a\tbaačaá\twazíir\tóo\tdúi\txálak\t-a\tsamaṭé\t-í\tilaán\tthe\t-íl\t-i\tki\tma\tméeš\tna\tde\tbálki\tmaǰburí\tki\tméeš\tbhe\t-íl\t-i\tde,REM\tman\t-OBL\tother\tday\t-OBL\tking\tminister\tand\tother\tpeople\t-PL\tgather\t-CV\tannouncement\tdo\t-PFV\t-F\tCOMP\t1SG.NOM\tman\tNEG\tPST\tinstead\tnecessity\tat\tman\tbecome\t-PFV\t-F\tPST,"Next day, the man gathered the king, the minister and all people and made it known that he was actually not a man, but due to the circumstances, [she] had to become one.",,,A:UXW060,,SN001012 ; SN002042
XV001022,phl,"so ba dharaṇí pharé dhreég dítu hínu, ac̣híia bi niiṛílim híni.",so\tba\tdharáṇ\t-í\tpharé\tdhreég\tdit\t-u\thin\t-u\tac̣híi\t-a\tbi\tniiṛé\t-íl\t-im\thin\t-i,3MSG.NOM\tTOP\tground\t-OBL\talong\tstretched.out\tfall.PFV\t-MSG\tbe.PRS\t-MSG\teye\t-PL\tSEP\tshut.(eyes)\t-PFV\t-FPL\tbe.PRS\t-F,"He had stretched out on the ground, and his eyes were closed, too.",,,A:UNF010-1,,SN001013
XV001023,phl,"sáat lookilúuṛim lúuntim de, áanga de ǰuaár ga lunáana.",sat\tlookilúuṛi\t-m\tlúunt\t-im\tde\táangu\t-a\tde\tǰuaár\tga\tlun\t-án\t-a,seven\tsapling\t-PL\tcut.off.PFV\t-FPL\tPST\tsickle\t-OBL\tby\tmaize\tREL\tcut.off\t-PRS\t-MPL,"Seven small trees were cut off, just like you cut maize with a sickle.",,,A:PAS096-7,,SN001013 ; SN001123 ; SN001424 ; SN001431 ; SN001439 ; SN002020
XV001024,phl,aní púšim lhoókim.,aní\tpúši\t-m\tlhoók\t-im,PROX\tcat\t-PL\tsmall\t-FPL,These cats are small.,,,A:DLX150,,SN001014 ; SN001929
XV001025,phl,thíi imtiheeníi náqal thíiluee.,thíi\timtihaán\t-ii\tnáqal\tthe\t-íl\t-u\t=ee,2SG.ERG\texamination\t-GEN\tcopying\tdo\t-PFV\t-MSG\tQ,Did you copy the test?,,,A:DLX377,,SN001015 ; SN001635
XV001026,phl,áaḍa índa dharíita áaḍa ba naaṛéea the gíia.,aḍ\t-a\tínda\tdharíit\t-a\taḍ\t-a\tba\tnaaṛái\t-a\tthe\tgíia,half\t-MPL\there\tremain.PFV\t-MPL\thalf\t-MPL\tTOP\t<place>\t-OBL\tto\tgo.PFV.PL,"Half of them remained here [in Ashret], while the other half went to Naray.",,,A:ANC005e,,SN001018
XV001027,phl,índa yhaí phaaraṛíi wée lawaní wée tasíi keémp lagayiǰíli.,índa\tyhéi\t-í\tphaaraṛíi\twée\tlawaní\twée\ttasíi\tkeémp\tlagayé\t-íǰ\t-íl\t-i,here\tcome\t-CV\tover.there.DIST\tin\t<place>\tin\t3SG.GEN\tcamp\tset.up\t-PASS\t-PFV\t-F,"When coming here, his camp was put up over there at Lawan.",,,A:BEZ005,,SN001018 ; SN001211
XV001028,phl,pirsaahibá ba inkaár thíili so phoó denií díi.,pirsaahíb\tba\tinkaár\tthe\t-íl\t-i\tso\tphoó\tde\t-anií\tdíi,<person>\tTOP\trefusal\tdo\t-PFV\t-F\tREM.MSG.NOM\tboy\tgive\t-VN\tfrom,Pir Sahib refused to hand over the boy.,,,A:ATI061,,SN001020
XV001029,phl,se míiša dúi čhaáṭ ǰainií díi inkaár thíili.,se\tméeš\t-a\tdúi\tčhaṭ\tǰe\t-ainií\tdíi\tinkaár\tthe\t-íl\t-i,REM\tman\t-OBL\tanother\tshot\thit\t-VN\tfrom\trefusal\tdo\t-PFV\t-F,The man refrained from firing another shot.,,,A:WOM677,,SN001020
XV001030,phl,"na, ma xu ux, insaán xu eeteeṇú taaqatwár šay ki ma ǰhulí bháaru de ghiní baáanu hínu.",na\tma\txu\tux\tinsaán\txu\teeteeṇ\t-u\ttaaqatwár\tšay\tki\tma\tǰhulí\tbháaru\tde\t-í\tghin\t-í\tbe\t-án\t-u\thin\t-u,no\t1SG.NOM\tADVS\tcamel\tman\tADVS\tsuch\t-MSG\tpowerful\tthing\tCOMP\t1SG.NOM\ton\tload\tput\t-CV\ttake\t-CV\tgo\t-PRS\t-MSG\tbe.PRS\t-MSG,"No, I am a camel, but the man [the human being] is so strong that he uses me to carry his loads when he travels.",,,A:KIN008,,SN001022
XV001031,phl,ghareé inšaalaáh pašíia.,ghareé\tinšaalaáh\tpaš\t-íia,again\tGod.willing\tsee\t-1PL,"We'll meet again, God willing.",,,A:CHN070110,,SN001023
XV001032,phl,nawambaríi aaweelíi haftáii so inšaalaáh whíi.,nawambár\t-ii\taaweelíi\thaftá\t-ii\tso\tinšaalaáh\twhéi\t-e,November\t-GEN\tfirst\tweek\t-GEN\t3MSG.NOM\tGod.willing\tcome.down\t-3SG,"He will come down in the first week of November, God willing.",,,A:CNH071023,,SN001023 ; SN001641
XV001033,phl,̥̥̣amzarái kaṭamušíi intizaár ki bhéṭu hínu.,amzarái\tkaṭamúš\t-ii\tintizaár\tki\tbheṭ\t-u\thin\t-u,lion\t<person>\t-GEN\twaiting\tas\tsit.down.PFV\t-MSG\tbe.PRS\t-MSG,The lion sat down to wait for Katamosh.,,,A:KAT094,,SN001024
XV001034,phl,míi tasíi bíiḍi intizaár thíili xu so tipaán tií na yhóolu.,míi\ttasíi\tbíiḍ\t-i\tintizaár\tthe\t-íl\t-i\txu\tso\ttipaán\ttií\tna\tyhéi\t-íl\t-u,1SG.ERG\t3SG.GEN\tmuch\t-F\twaiting\tdo\t-PFV\t-F\tADVS\t3MSG.NOM\tnow.OBL\tuntil\tNEG\tcome\t-PFV\t-MSG,"I have waited for him a long time, but until now he has not come.",,,A:DLX320,,SN001025 ; SN002327 ; SN002331
XV001035,phl,koó intizaár tháana tanaám the har gubáa milaáu bháanu.,koó\tintizaár\tthe\t-án\t-a\ttanaám\tthe\thar\tgubáa\tmilaáu\tbhe\t-án\t-u,who\twaiting\tdo\t-PRS\t-MPL\t3PL.ACC\tto\tevery\twhat\tmet\tbecome\t-PRS\t-MSG,Those who wait will receive everything.,,,A:DLX180,,SN001025 ; SN001293 ; SN001541
XV001036,phl,íṇc̣a khóola the iṇc̣ameé daarú.,iṇc̣\t-a\tkha\t-íl\t-a\tthe\tiṇc̣ameé\tdaarú,bear\t-OBL\teat\t-PFV\t-OBL\tto\tbear's.marrow\tmedicine,The medicine for a person eaten by a bear is bear's marrow. [Proverb],,,A:NH12:1:176,,SN001027
XV001037,phl,míi dóoda se íṇc̣i yhéeli ta lhaléemi ghiní aní ṣiṣá ǰe ǰíti ta tas mheeríli.,míi\tdáadu\t-a\tse\tíṇc̣i\tyhéi\t-íl\t-i\tta\tlhaléemi\tghin\t-í\taní\tṣiṣ\t-a\tǰe\tǰit\t-i\tta\ttas\tmhaaré\t-íl\t-i,1SG.GEN\tfathers.father\t-OBL\tREM\tshe.bear\tcome\t-PFV\t-F\tDS\tbig.stick\ttake\t-CV\tPROX\thead\t-OBL\ton\thit.PFV\t-F\tDS\t3SG.ACC\tkill\t-PFV\t-F,"When the she-bear came near to my grandfather, he took his big stick and hit it over its head and killed it.",,,A:SHA024,,SN001028 ; SN001397
XV001038,phl,aqalmandá the išaará pakaár.,aqalmánd\t-a\tthe\tišaará\tpakaár,wise\t-OBL\tto\tsign\tof.use,The wise needs [only] a sign. [Proverb],,,A:NH12:1:108,,SN001036
XV001039,phl,"se kuṇaaká the išaará thíilu ki, ma khuná yha thaní.",se\tkuṇaák\t-a\tthe\tišaará\tthe\t-íl\t-u\tki\tma\tkhuná\tyhéi\tthaní,REM\tchild\t-OBL\tto\tsign\tdo\t-PFV\t-MSG\tCOMP\t1SG.NOM\tnear.to\tcome\tQT,"[The spirit] signalled to the child, ""Come to me!""",,,A:BRE003,,SN001037 ; SN001259 ; SN002064
XV001040,phl,išpeerí phuukáanu.,išpeerí\tphuuké\t-án\t-u,flute\tblow\t-PRS\t-MSG,I'm playing the flute.,,,A:DHN2637,,SN001039 ; SN001877
XV001041,phl,muṣṭú zamaanáii áa míiš de atshareetíi so gúum aṛáa ṣaará iṣkóora the.,muṣṭú\tzamaaná\t-ii\ta\tméeš\tde\tatshareét\t-ii\tso\tgúum\taṛáa\tṣaár\t-a\tiṣkóor\t-a\tthe,before\tage\t-GEN\tIDEF\tman\tPST\t<place>\t-GEN\t3MSG.NOM\tgo.PFV.MSG\tthere.DIST\twinter.pasture\t-OBL\thunting\t-OBL\tto,"A long time ago, one man from Ashret went hunting in the winter pastures.",,,A:THA001,,SN001042 ; SN002205
XV001042,phl,karáaṛu iṣkóor bhílu.,karáṛu\tiṣkóor\tbhe\t-íl\t-u,leopard\thunting\tbecome\t-PFV\t-MSG,A leopard fell prey.,,,A:DLX368,,SN001043
XV001043,phl,"ɣolaamseéd bi paalawaáṇ de xu gáaḍu de, izatmánd bi de.",ɣolaamseéd\tbi\tpaalawaáṇ\tde\txu\tgaḍ\t-u\tde\tizatmánd\tbi\tde,<person>\tSEP\tstrong.man\tPST\tADVS\tbig\t-MSG\tPST\trespected\tSEP\tPST,"Ghulam Said was a powerful man, but also an elder and much respected.",,,A:GHU018-9,,SN001047
XV001044,phl,"kareé galá dóodu ayaanmír neečíir gúum, neečíir gúum wálixu iẓḍúuṛa ǰe gúum.",kareé\tgalá\tdáadu\tayaanmír\tneečíir\tgúum\tneečíir\tgúum\twálixu\tiẓḍúuṛ\t-a\tǰe\tgúum,when\tever\tfathers.father\t<person>\thunt\tgo.PFV.MSG\thunt\tgo.PFV.MSG\ttherefore\t<place>\t-OBL\tup.to\tgo.PFV.MSG,"Grandfather Ayan Mir left to go hunting, and therefore he went up to Ijdur.",,,A:AYA011,,SN001049 ; SN001082 ; SN002470
XV001045,phl,tíi ǰaadú the ma ghaṇḍílu.,tíi\tǰaadú\tthe\t-í\tma\tghaṇḍé\t-íl\t-u,3SG.OBL\tmagic\tdo\t-CV\t1SG.NOM\ttie\t-PFV\t-MSG,He put a spell on me.,,,A:DLX076,,SN001051 ; SN002633
XV001046,phl,baačaá áak rhoošnaám ǰhaanaá dac̣híi ta tasíi ghooṣṭíi páanǰ ǰáana heensíla de.,baačaá\tak\trhoošnaám\tǰhaaná\t-í\tdac̣hé\t-e\tta\ttasíi\tghoóṣṭ\t-ii\tpanǰ\tǰáan\t-a\tháans\t-íl\t-a\tde,king\tone\tmorning\twake.up\t-CV\tlook\t-3SG\tDS\t3SG.GEN\thouse\t-GEN\tfive\tperson\t-PL\tremain\t-PFV\t-MPL\tPST,One morning the king woke up and found that there were [only] five persons in his house.,,,A:UXW004e,,SN001055 ; SN001090 ; SN001988
XV001047,phl,bíiḍu muṣṭú dúu ǰáana bíiḍa yaaraán de maní.,bíiḍ\t-u\tmuṣṭú\tdu\tǰáan\t-a\tbíiḍ\t-a\tyaár\t-aán\tde\tmaní,much\t-MSG\tin.the.past\ttwo\tperson\t-PL\tmuch\t-MPL\tfriend\t-PL\tPST\tHSAY,"A long time ago, there were two good friends.",,,A:UNF001,,SN001055 ; SN002540
XV001048,phl,niníi ǰaagír doogalá híni.,niníi\tǰaagír\tdoogál\t-a\thin\t-i,3PL.PROX.GEN\tproperty\t<place>\t-OBL\tbe.PRS\t-F,Their property is in Dowgal.,,,A:BHB032,,SN001059 ; SN001678
XV001049,phl,maalí ǰabá the wíi uṛáanu.,maalí\tǰabá\tthe\twíi\tuṛí\t-án\t-u,gardener\tgrass\tto\twater\tpour\t-PRS\t-MSG,The gardener is watering the lawn.,,,A:DLX153,,SN001060 ; SN001449 ; SN002443
XV001050,phl,buṭheé be ǰáma bhíla hína.,buṭheé\tbe\t-í\tǰáma\tbhe\t-íl\t-a\thin\t-a,all\tgo\t-CV\ttogether\tbecome\t-PFV\t-MPL\tbe.PRS\t-MPL,They have all come together.,,,A:KAT120,,SN001065
XV001051,phl,anú eeteeṇú šáhar hínu ki ǰanaáb anú ga mukamál peexáur ateeṇú šáhar na.,anú\teeteeṇ\t-u\tšáhar\thin\t-u\tki\tǰanaáb\tanú\tga\tmukamál\tpeexáur\tateeṇ\t-u\tšáhar\tna,3MSG.PROX.NOM\tsuch\t-MSG\tcity\tbe.PRS\t-MSG\tCOMP\tSir\t3MSG.PROX.NOM\tREL\tcomplete\t<place>\tlike.that\t-MSG\tcity\tNEG,"This place, Sir, is such that it is not a complete city like Peshawar.",,,A:HUS030,,SN001068 ; SN001569 ; SN001823 ; SN002124
XV001052,phl,zoór ǰenatíie yeyí híni.,zoór\tǰenát\t-í\t-e\tye\t-í\thin\t-i,power\theaven\t-OBL\t-GEN\tcome\t-CV\tbe.PRS\t-F,Power has come from heaven.,,,B:SHI019,,SN001069
XV001053,phl,ǰamǰaá baačaá dubaará ǰandíilu.,ǰamǰaá\tbaačaá\tdubaará\tǰandé\t-íl\t-u,<person>\tking\tagain\tbecome.alive\t-PFV\t-MSG,King Jamja became alive again.,,,A:ABO041,,SN001070
XV001054,phl,so múṛai ǰandóo de.,so\tmúṛai\tǰandá\t-e\tde,3MSG.NOM\tdead.person\tmake.alive\t-3SG\tPST,He brought the dead body to life.,,,A:ABO034,,SN001071 ; SN001584
XV001055,phl,xudaái insaán ǰandaáanu.,xudaái\tinsaán\tǰandá\t-án\t-u,God\tman\tmake.alive\t-PRS\t-MSG,God gives man life.,,,A:DLX156,,SN001071
XV001056,phl,"tasíi muxíi nikhaaṇḍeéu bháanu, áa ǰandoó ghiní ghireé tas the beeṇḍeéu bháanu.",tasíi\tmux\t-ii\tnikhéi\t-eeṇḍeéu\tbhe\t-án\t-u\ta\tǰandoó\tghin\t-í\tghireé\ttas\tthe\tbe\t-eeṇḍeéu\tbhe\t-án\t-u,3SG.GEN\tface\t-GEN\tappear\t-OBLG\tbecome\t-PRS\t-MSG\tIDEF\tgoat\ttake\t-CV\tagain\t3SG.ACC\tto\tgo\t-OBLG\tbecome\t-PRS\t-MSG,It will be necessary to go and visit him and bring along a goat.,,,A:MAR049-50,,SN001072 ; SN001609
XV001057,phl,ǰanǰ ǰhambréeṛii ghooṣṭá phedíli.,ǰanǰ\tǰhambréeṛi\t-ii\tghoóṣṭ\t-a\tphed\t-íl\t-i,wedding.party\tbride\t-GEN\thouse\t-OBL\tarrive\t-PFV\t-F,The wedding party arrived at the bride's house.,,,A:DLX157,,SN001074
XV001058,phl,khangaróomii ǰang de.,khangár\t-am\t-ii\tǰang\tde,sword\t-PL.OBL\t-GEN\twar\tPST,It was a battle with swords.,,,A:PIR007,,SN001076
XV001059,phl,ǰarneeṭár girílu seentá táai díi biǰlí paidóo bhéeni.,ǰarneeṭár\tgir\t-íl\t-u\tseentá\ttáai\tdíi\tbiǰlí\tpaidáa\tbhe\t-án\t-i,generator\tturn\t-PFV\t-MSG\tCONDH\tfrom.there.REM\tfrom\telectricity\tborn\tbecome\t-PRS\t-F,"When the generator runs, electricity is produced.",,,A:DLX120,,SN001077 ; SN002243 ; SN002673
XV001060,phl,yéeyee báabu taanúm méeǰi ǰargá tháana.,yéei\t=ee\tbáabu\ttaanúm\tméeǰi\tǰargá\tthe\t-án\t-a,mother\tCONJ\tfather\tREFL.PL.OBL\tamong\tcouncil\tdo\t-PRS\t-MPL,The parents will consult with each other.,,,A:MAR022,,SN001079 ; SN002293 ; SN002546
XV001061,phl,"míi khaamád qasaabá sangí ǰergá tháanu ki, míi ghaáu búuḍi híni.",míi\tkhaamád\tqasaáb\t-a\tsangí\tǰargá\tthe\t-án\t-u\tki\tmíi\tghaáu\tbúuḍ\t-i\thin\t-i,1SG.GEN\towner\tbutcher\t-OBL\twith\tcouncil\tdo\t-PRS\t-MSG\tCOMP\t1SG.GEN\tcow\told\t-F\tbe.PRS\t-F,"My owner is consulting with the butcher, saying, ""My cow is old.""",,,B:DRB018,,SN001079 ; SN001950
XV001062,phl,nisíi móomu doogalá múṛu hínu tasíi qábura ǰe anú loomúṭ ǰóolu hínu.,nisíi\tmáamu\tdoogál\t-a\tmuṛ\t-u\thin\t-u\ttasíi\tqábur\t-a\tǰe\tanú\tloomúṭ\tǰa\t-íl\t-u\thin\t-u,3SG.PROX.GEN\tmother's.father\t<place>\t-OBL\tdie.PFV\t-MSG\tbe.PRS\t-MSG\t3SG.GEN\tgrave\t-OBL\tabove\tPROX.NOM.MSG\tdeodar.tree\tbe.born\t-PFV\t-MSG\tbe.PRS\t-MSG,His grandfather died in Dogal and now a deodar tree has grown on his grave.,,,A:BHB032,,SN001082 ; SN001118 ; SN001426 ; SN001552
XV001063,phl,"so saáz bhílu ta, pulisiaanóom tas harí ǰeelí dítu.",so\tsaáz\tbhe\t-íl\t-u\tta\tpulús\t-aán\t-am\ttas\thar\t-í\tǰeél\t-í\tdit\t-u,3MSG.NOM\thealthy\tbecome\t-PFV\t-MSG\tDS\tpolice\t-PL\t-PL.OBL\t3SG.ACC\ttake.away\t-CV\tjail\t-OBL\tput.PFV\t-MSG,"When he recovered, the police came and took him to jail.",,,A:DLX262,,SN001083 ; SN001920
